title,pub_date,url,source_name,doc_type,province,province_code,bond_name,bond_code,bond_short_name,bond_market_type,category_code,category_label,term,total_amount_yi,new_amount_yi,swap_amount_yi,refi_amount_yi,batch_label,coupon_rate_pct,issue_date,value_date,payment_freq,redemption_structure,extraction_method,warnings
2020年黑龙江省2020年第三批专项债券发行（2020年黑龙江省城乡发展专项债券十四期）--黑龙江省政府专项债券（十六期）专项债券发行结果公开,2020-06-17,https://www.celma.org.cn/fxjg/47776.jhtml,fxjg,result,黑龙江省,23,2020年黑龙江省城乡发展专项债券（十四期）-2020年黑龙江省政府专项债券（十六期）,2005550,20黑龙江债19,其他自平衡专项债券,new_special,专项新增债券,10Y,14.95,14.95,0.0,0.0,2020年第三批专项债券发行（2020年黑龙江省城乡发展专项债券十四期）--黑龙江省政府专项债券（十六期）,2.95,2020-05-29,2020-06-01,半年一次,,text,
2020年黑龙江省2020年第三批专项债券发行（2020年黑龙江省城乡发展专项债券十一期）--黑龙江省政府专项债券（十三期）专项债券发行结果公开,2020-06-17,https://www.celma.org.cn/fxjg/47772.jhtml,fxjg,result,黑龙江省,23,2020年黑龙江省城乡发展专项债券（十一期）-2020年黑龙江省政府专项债券（十三期）,2005547,20黑龙江债16,其他自平衡专项债券,new_special,专项新增债券,3Y,0.43,0.43,0.0,0.0,2020年第三批专项债券发行（2020年黑龙江省城乡发展专项债券十一期）--黑龙江省政府专项债券（十三期）,2.04,2020-05-29,2020-06-01,1年一次,,text,
2020年黑龙江省2020年第三批专项债券发行（2020年黑龙江省城乡发展专项债券十五期）--黑龙江省政府专项债券（十七期）专项债券发行结果公开,2020-06-17,https://www.celma.org.cn/fxjg/47777.jhtml,fxjg,result,黑龙江省,23,2020年黑龙江省城乡发展专项债券（十五期）-2020年黑龙江省政府专项债券（十七期）,2005551,20黑龙江债20,其他自平衡专项债券,new_special,专项新增债券,15Y,14.02,14.02,0.0,0.0,2020年第三批专项债券发行（2020年黑龙江省城乡发展专项债券十五期）--黑龙江省政府专项债券（十七期）,3.45,2020-05-29,2020-06-01,半年一次,,text,
2020年黑龙江省2020年第三批专项债券发行（2020年黑龙江省收费公路专项债券三期）--黑龙江省政府专项债券（二十期）专项债券发行结果公开,2020-06-17,https://www.celma.org.cn/fxjg/47780.jhtml,fxjg,result,黑龙江省,23,2020年黑龙江省收费公路专项债券（三期）-2020年黑龙江省政府专项债券（二十期）,2005554,20黑龙江债23,收费公路专项债券,new_special,专项新增债券,10Y,10.0,10.0,0.0,0.0,2020年第三批专项债券发行（2020年黑龙江省收费公路专项债券三期）--黑龙江省政府专项债券（二十期）,2.95,2020-05-29,2020-06-01,半年一次,,text,
2020年黑龙江省2020年第三批专项债券发行（2020年黑龙江省城乡发展专项债券十三期）--黑龙江省政府专项债券（十五期）专项债券发行结果公开,2020-06-17,https://www.celma.org.cn/fxjg/47775.jhtml,fxjg,result,黑龙江省,23,2020年黑龙江省城乡发展专项债券（十三期）-2020年黑龙江省政府专项债券（十五期）,2005549,20黑龙江债18,其他自平衡专项债券,new_special,专项新增债券,7Y,0.45,0.45,0.0,0.0,2020年第三批专项债券发行（2020年黑龙江省城乡发展专项债券十三期）--黑龙江省政府专项债券（十五期）,2.88,2020-05-29,2020-06-01,1年一次,,text,
2020年江苏省2020年第六批一般债券发行结果公开,2020-06-23,https://www.celma.org.cn/fxjg/47834.jhtml,fxjg,result,江苏省,32,2020年江苏省地方政府再融资一般债券（三期）,160787,20江苏14,一般债券,refinancing,再融资债券,30Y,142.33,0.0,0.0,142.33,2020年第六批,3.81,2020-06-19,2020-06-22,半年一次,,text,
2020年江苏省2020年第六批专项债券发行结果公开,2020-06-23,https://www.celma.org.cn/fxjg/47835.jhtml,fxjg,result,江苏省,32,2020年江苏省地方政府再融资专项债券（二期）,160788,20江苏15,普通专项债券,refinancing,再融资债券,7Y,190.13,0.0,0.0,190.13,2020年第六批,3.1,2020-06-19,2020-06-22,1年一次,,text,
2020年大连市政府再融资专项债券（二期）发行结果公告,2020-06-24,https://www.celma.org.cn/fxjg/47906.jhtml,fxjg,result,大连市,2102,,,,,,,,,,,,,,,,,,unsupported_legacy_format,2020年以前的旧版发行结果公告无债券编码字段，需另行处理
2020年大连市政府再融资一般债券（二期）发行结果公告,2020-06-24,https://www.celma.org.cn/fxjg/47907.jhtml,fxjg,result,大连市,2102,,,,,,,,,,,,,,,,,,unsupported_legacy_format,2020年以前的旧版发行结果公告无债券编码字段，需另行处理
2020年大连市政府专项债券（三-五期）发行结果公告,2020-06-24,https://www.celma.org.cn/fxjg/47908.jhtml,fxjg,result,大连市,2102,,,,,,,,,,,,,,,,,,unsupported_legacy_format,2020年以前的旧版发行结果公告无债券编码字段，需另行处理
2020年内蒙古自治区专项债券（十三-十七期）新增专项债券发行公开,2020-06-29,https://www.celma.org.cn/fxjg/48578.jhtml,fxjg,result,内蒙古自治区,15,,,,,,,,,,,,,,,,,,unsupported_legacy_format,2020年以前的旧版发行结果公告无债券编码字段，需另行处理
2020年吉林省地方政府专项债券（二十六至二十八期）、再融资一般债券（三期）发行结果公告,2020-06-29,https://www.celma.org.cn/fxjg/47974.jhtml,fxjg,result,吉林省,22,,,,,,,,,,,,,,,,,,unsupported_legacy_format,2020年以前的旧版发行结果公告无债券编码字段，需另行处理
2020年吉林省2020年第六批公开发行专项债券发行结果公开,2020-06-29,https://www.celma.org.cn/fxjg/48042.jhtml,fxjg,result,吉林省,22,2020年吉林省政府专项债券（二十六期）,2005657,20吉林债31,其他自平衡专项债券,new_special,专项新增债券,10Y,5.64,5.64,0.0,0.0,2020年第六批公开发行,3.13,2020-06-29,2020-06-30,半年一次,,text,
2020年吉林省2020年第六批公开发行专项债券发行结果公开,2020-06-29,https://www.celma.org.cn/fxjg/48042.jhtml,fxjg,result,吉林省,22,2020年吉林省政府专项债券（二十八期）,2005659,20吉林债33,其他自平衡专项债券,new_special,专项新增债券,30Y,21.63,21.63,0.0,0.0,2020年第六批公开发行,3.85,2020-06-29,2020-06-30,半年一次,,text,
2020年吉林省2020年第六批公开发行专项债券发行结果公开,2020-06-29,https://www.celma.org.cn/fxjg/48042.jhtml,fxjg,result,吉林省,22,2020年吉林省政府专项债券（二十七期）,2005658,20吉林债32,其他自平衡专项债券,new_special,专项新增债券,20Y,18.78,18.78,0.0,0.0,2020年第六批公开发行,3.72,2020-06-29,2020-06-30,半年一次,,text,
2020年吉林省2020年第六批公开发行一般债券发行结果公开,2020-06-29,https://www.celma.org.cn/fxjg/48005.jhtml,fxjg,result,吉林省,22,2020年吉林省地方政府再融资一般债券（三期）,2005656,20吉林债30,一般债券,refinancing,再融资债券,10Y,48.23,0.0,0.0,48.23,2020年第六批公开发行,3.13,2020-06-29,2020-06-30,半年一次,,text,
2020年大连市2020年第三批一般债券一般债券发行结果公开,2020-06-30,https://www.celma.org.cn/fxjg/47860.jhtml,fxjg,result,大连市,2102,2020年大连市政府再融资一般债券（一期）,160760,20大连04,一般债券,refinancing,再融资债券,20Y,56.22,0.0,0.0,56.22,2020年第三批一般债券,3.59,2020-06-02,2020-06-03,半年一次,,text,
2020年黑龙江省政府再融资一般债券（一期）发行结果公告,2020-07-01,https://www.celma.org.cn/fxjg/47893.jhtml,fxjg,result,黑龙江省,23,,,,,,,,,,,,,,,,,,unsupported_legacy_format,2020年以前的旧版发行结果公告无债券编码字段，需另行处理
2020年第六批黑龙江省政府债券发行结果公告,2020-07-01,https://www.celma.org.cn/fxjg/47886.jhtml,fxjg,result,黑龙江省,23,,,,,,,,,,,,,,,,,,unsupported_legacy_format,2020年以前的旧版发行结果公告无债券编码字段，需另行处理
2020年黑龙江省政府再融资专项债券（一期）发行结果公告,2020-07-01,https://www.celma.org.cn/fxjg/47894.jhtml,fxjg,result,黑龙江省,23,,,,,,,,,,,,,,,,,,unsupported_legacy_format,2020年以前的旧版发行结果公告无债券编码字段，需另行处理
2020年黑龙江省2020年黑龙江省（哈尔滨市）城乡发展专项债券（四期）--2020年黑龙江省政府专项债券（二十四期）专项债券发行结果公开,2020-07-01,https://www.celma.org.cn/fxjg/47882.jhtml,fxjg,result,黑龙江省,23,2020年黑龙江省（哈尔滨市）城乡发展专项债券（四期）-2020年黑龙江省政府专项债券（二十四期）,2005648,20黑龙江债27,其他自平衡专项债券,new_special,专项新增债券,20Y,11.7,11.7,0.0,0.0,2020年黑龙江省（哈尔滨市）城乡发展专项债券（四期）--2020年黑龙江省政府专项债券（二十四期）,3.68,2020-06-22,2020-06-23,半年一次,,text,
2020年黑龙江省2020年黑龙江省（哈尔滨市）城乡发展专项债券（二期）--2020年黑龙江省政府专项债券（二十二期）专项债券发行结果公开,2020-07-01,https://www.celma.org.cn/fxjg/47880.jhtml,fxjg,result,黑龙江省,23,2020年黑龙江省（哈尔滨市）城乡发展专项债券（二期）-2020年黑龙江省政府专项债券（二十二期）,2005646,20黑龙江债25,其他自平衡专项债券,new_special,专项新增债券,10Y,44.06,44.06,0.0,0.0,2020年黑龙江省（哈尔滨市）城乡发展专项债券（二期）--2020年黑龙江省政府专项债券（二十二期）,3.1,2020-06-22,2020-06-23,半年一次,,text,
2020年黑龙江省  2020年黑龙江省（哈尔滨市）城乡发展专项债券（一期）--2020年黑龙江省政府专项债券（二十一期）专项债券发行结果公开,2020-07-01,https://www.celma.org.cn/fxjg/47879.jhtml,fxjg,result,黑龙江省,23,2020年黑龙江省（哈尔滨市）城乡发展专项债券（一期）-2020年黑龙江省政府专项债券（二十一期）,2005645,20黑龙江债24,其他自平衡专项债券,new_special,专项新增债券,7Y,3.23,3.23,0.0,0.0,2020年黑龙江省（哈尔滨市）城乡发展专项债券（一期）--2020年黑龙江省政府专项债券（二十一期）,3.12,2020-06-22,2020-06-23,1年一次,,text,
2020年黑龙江省2020年黑龙江省（哈尔滨市）城乡发展专项债券（三期）--2020年黑龙江省政府专项债券（二十三期）专项债券发行结果公开,2020-07-01,https://www.celma.org.cn/fxjg/47881.jhtml,fxjg,result,黑龙江省,23,2020年黑龙江省（哈尔滨市）城乡发展专项债券（三期）-2020年黑龙江省政府专项债券（二十三期）,2005647,20黑龙江债26,其他自平衡专项债券,new_special,专项新增债券,15Y,8.34,8.34,0.0,0.0,2020年黑龙江省（哈尔滨市）城乡发展专项债券（三期）--2020年黑龙江省政府专项债券（二十三期）,3.56,2020-06-22,2020-06-23,半年一次,,text,
2020年黑龙江省2020年黑龙江省（哈尔滨市）城乡发展专项债券（五期）--2020年黑龙江省政府专项债券（二十五期）专项债券发行结果公开,2020-07-01,https://www.celma.org.cn/fxjg/47883.jhtml,fxjg,result,黑龙江省,23,2020年黑龙江省（哈尔滨市）城乡发展专项债券（五期）-2020年黑龙江省政府专项债券（二十五期）,2005649,20黑龙江债28,其他自平衡专项债券,new_special,专项新增债券,30Y,17.5,17.5,0.0,0.0,2020年黑龙江省（哈尔滨市）城乡发展专项债券（五期）--2020年黑龙江省政府专项债券（二十五期）,3.83,2020-06-22,2020-06-23,半年一次,,text,
2020年大连市2020年第四批专项债券发行结果公开,2020-07-02,https://www.celma.org.cn/fxjg/47904.jhtml,fxjg,result,大连市,2102,2020年大连市市政和产业园区基础设施专项债券（三期）——2020年大连市政府专项债券（五期）,060786,20大连10,其他自平衡专项债券,new_special,专项新增债券,20Y,7.35,7.35,0.0,0.0,2020年第四批,3.72,2020-06-24,2020-06-29,半年一次,,text,
2020年大连市2020年第四批一般债券发行结果公开,2020-07-02,https://www.celma.org.cn/fxjg/47903.jhtml,fxjg,result,大连市,2102,2020年大连市政府再融资一般债券（二期）,160782,20大连06,一般债券,refinancing,再融资债券,30Y,29.62,0.0,0.0,29.62,2020年第四批,3.86,2020-06-24,2020-06-29,半年一次,,text,
2020年湖南省2020第五批新增一般债券发行结果公开,2020-07-03,https://www.celma.org.cn/fxjg/47930.jhtml,fxjg,result,湖南省,43,2020年湖南省地方政府再融资一般债券（一期）-2020年湖南省政府一般债券（四期）,2005638,20湖南债46,一般债券,refinancing,再融资债券,5Y,142.0,0.0,0.0,142.0,2020第五批,2.7,2020-06-09,2020-06-10,1年一次,,text,
2020年湖南省2020第六批新增一般债券发行结果公开,2020-07-03,https://www.celma.org.cn/fxjg/51672.jhtml,fxjg,result,湖南省,43,2020湖南省地方政府再融资一般债券（二期）-2020年湖南省政府一般债券（五期）,104842,20湖南债47,一般债券,refinancing,再融资债券,3Y,125.77,0.0,0.0,125.77,2020第六批,2.65,2020-07-03,2020-07-06,1年一次,,text,
2020年新疆维吾尔自治区第五批地方政府债券专项债券发行结果公开,2020-07-07,https://www.celma.org.cn/fxjg/47952.jhtml,fxjg,result,新疆维吾尔自治区,65,2020年新疆维吾尔自治区政府专项债券（十三期）,2005410,20新疆债18,其他自平衡专项债券,new_special,专项新增债券,10Y,25.0,25.0,0.0,0.0,2020年自治区第五批地方政府债券,2.99,2020-05-25,2020-05-26,半年一次,,text,
2020年新疆维吾尔自治区第五批地方政府债券专项债券发行结果公开,2020-07-07,https://www.celma.org.cn/fxjg/47952.jhtml,fxjg,result,新疆维吾尔自治区,65,2020年新疆维吾尔自治区收费公路专项债券（二期）-2020年新疆维吾尔自治区政府专项债券（十五期）,2005412,20新疆债20,收费公路专项债券,new_special,专项新增债券,15Y,5.0,5.0,0.0,0.0,2020年自治区第五批地方政府债券,3.5,2020-05-25,2020-05-26,半年一次,,text,
2020年新疆维吾尔自治区第五批地方政府债券专项债券发行结果公开,2020-07-07,https://www.celma.org.cn/fxjg/47952.jhtml,fxjg,result,新疆维吾尔自治区,65,2020年新疆维吾尔自治区政府专项债券（十六期）,2005413,20新疆债21,其他自平衡专项债券,new_special,专项新增债券,20Y,155.3,155.3,0.0,0.0,2020年自治区第五批地方政府债券,3.62,2020-05-25,2020-05-26,半年一次,,text,
2020年新疆维吾尔自治区第五批地方政府债券专项债券发行结果公开,2020-07-07,https://www.celma.org.cn/fxjg/47952.jhtml,fxjg,result,新疆维吾尔自治区,65,2020年新疆维吾尔自治区政府专项债券（十四期）,2005411,20新疆债19,其他自平衡专项债券,new_special,专项新增债券,15Y,23.5,23.5,0.0,0.0,2020年自治区第五批地方政府债券,3.5,2020-05-25,2020-05-26,半年一次,,text,
2020年新疆维吾尔自治区第五批地方政府债券专项债券发行结果公开,2020-07-07,https://www.celma.org.cn/fxjg/47952.jhtml,fxjg,result,新疆维吾尔自治区,65,2020年新疆维吾尔自治区政府专项债券（十二期）,2005409,20新疆债17,其他自平衡专项债券,new_special,专项新增债券,7Y,5.5,5.5,0.0,0.0,2020年自治区第五批地方政府债券,2.89,2020-05-25,2020-05-26,1年一次,,text,
2020年新疆维吾尔自治区第五批地方政府债券专项债券发行结果公开,2020-07-07,https://www.celma.org.cn/fxjg/47952.jhtml,fxjg,result,新疆维吾尔自治区,65,2020年新疆维吾尔自治区政府专项债券（十七期）,2005414,20新疆债22,其他自平衡专项债券,new_special,专项新增债券,30Y,12.7,12.7,0.0,0.0,2020年自治区第五批地方政府债券,3.81,2020-05-25,2020-05-26,半年一次,,text,
2020年新疆维吾尔自治区第五批地方政府债券一般债券发行结果公开,2020-07-07,https://www.celma.org.cn/fxjg/47948.jhtml,fxjg,result,新疆维吾尔自治区,65,2020年新疆维吾尔自治区政府再融资一般债券（二期）-2020年新疆维吾尔自治区政府一般债券（五期）,2005408,20新疆债16,一般债券,refinancing,再融资债券,20Y,43.9,0.0,0.0,43.9,2020年自治区第五批地方政府债券,3.62,2020-05-25,2020-05-26,半年一次,,text,
2020年新疆维吾尔自治区第六批地方政府债券再融资一般债券发行结果公开,2020-07-07,https://www.celma.org.cn/fxjg/47947.jhtml,fxjg,result,新疆维吾尔自治区,65,2020年新疆维吾尔自治区政府再融资一般债券（三期）-2020年新疆维吾尔自治区政府一般债券（六期）,2005640,20新疆债23,一般债券,refinancing,再融资债券,20Y,57.2,0.0,0.0,57.2,2020年自治区第六批地方政府债券,3.69,2020-06-16,2020-06-17,半年一次,,text,
2020年安徽省政府再融资专项债券（一期）发行结果公告,2020-07-09,https://www.celma.org.cn/fxjg/48001.jhtml,fxjg,result,安徽省,34,,,,,,,,,,,,,,,,,,unsupported_legacy_format,2020年以前的旧版发行结果公告无债券编码字段，需另行处理
2020年安徽省政府再融资一般债券（三期）发行结果公告,2020-07-09,https://www.celma.org.cn/fxjg/48000.jhtml,fxjg,result,安徽省,34,,,,,,,,,,,,,,,,,,unsupported_legacy_format,2020年以前的旧版发行结果公告无债券编码字段，需另行处理
2020年青岛市2020第三批次新增专项债券专项债券发行结果公开,2020-07-10,https://www.celma.org.cn/fxjg/47964.jhtml,fxjg,result,青岛市,3702,2020年青岛市（区市级）供热专项债券（一期）-2020年青岛市政府专项债券（十六期）,2005544,20青岛债19,其他自平衡专项债券,new_special,专项新增债券,10Y,2.85,2.85,0.0,0.0,2020第三批次新增专项债券,2.93,2020-05-27,2020-05-28,半年一次,,text,
2020年青岛市2020第三批次新增专项债券专项债券发行结果公开,2020-07-10,https://www.celma.org.cn/fxjg/47964.jhtml,fxjg,result,青岛市,3702,2020年青岛市（区市级）医疗卫生专项债券（二期）-2020年青岛市政府专项债券（十四期）,2005542,20青岛债17,其他自平衡专项债券,new_special,专项新增债券,15Y,3.0,3.0,0.0,0.0,2020第三批次新增专项债券,3.44,2020-05-27,2020-05-28,半年一次,,text,
2020年青岛市2020第三批次新增专项债券专项债券发行结果公开,2020-07-10,https://www.celma.org.cn/fxjg/47964.jhtml,fxjg,result,青岛市,3702,2020年青岛市（区市级）学前教育专项债券（二期）-2020年青岛市政府专项债券（十期),2005538,20青岛债13,其他自平衡专项债券,new_special,专项新增债券,10Y,3.2,3.2,0.0,0.0,2020第三批次新增专项债券,2.93,2020-05-27,2020-05-28,半年一次,,text,
2020年青岛市2020第三批次新增专项债券专项债券发行结果公开,2020-07-10,https://www.celma.org.cn/fxjg/47964.jhtml,fxjg,result,青岛市,3702,2020年青岛市（区市级）停车场专项债券（二期）-2020年青岛市政府专项债券（十三期）,2005541,20青岛债16,其他自平衡专项债券,new_special,专项新增债券,20Y,13.45,13.45,0.0,0.0,2020第三批次新增专项债券,3.56,2020-05-27,2020-05-28,半年一次,,text,
2020年青岛市2020第三批次新增专项债券专项债券发行结果公开,2020-07-10,https://www.celma.org.cn/fxjg/47964.jhtml,fxjg,result,青岛市,3702,2020年青岛市（区市级）基础设施专项债券（五期）-2020年青岛市政府专项债券（十二期）,2005540,20青岛债15,其他自平衡专项债券,new_special,专项新增债券,10Y,41.7,41.7,0.0,0.0,2020第三批次新增专项债券,2.93,2020-05-27,2020-05-28,半年一次,,text,
2020年青岛市2020第三批次新增专项债券专项债券发行结果公开,2020-07-10,https://www.celma.org.cn/fxjg/47964.jhtml,fxjg,result,青岛市,3702,2020年青岛市职业教育专项债券（一期）-2020年青岛市政府专项债券（十五期）,2005543,20青岛债18,其他自平衡专项债券,new_special,专项新增债券,20Y,11.0,11.0,0.0,0.0,2020第三批次新增专项债券,3.56,2020-05-27,2020-05-28,半年一次,,text,
2020年青岛市2020第三批次新增专项债券专项债券发行结果公开,2020-07-10,https://www.celma.org.cn/fxjg/47964.jhtml,fxjg,result,青岛市,3702,2020年青岛市（区市级）基础设施专项债券（四期）-2020年青岛市政府专项债券（十一期）,2005539,20青岛债14,其他自平衡专项债券,new_special,专项新增债券,15Y,34.8,34.8,0.0,0.0,2020第三批次新增专项债券,3.44,2020-05-27,2020-05-28,半年一次,,text,
2020年青岛市2020第二批再融资债券一般债券发行结果公开,2020-07-10,https://www.celma.org.cn/fxjg/47963.jhtml,fxjg,result,青岛市,3702,2020年青岛市政府再融资一般债券（二期）,160789,20青岛20,一般债券,refinancing,再融资债券,10Y,8.4,0.0,0.0,8.4,2020第二批再融资债券,3.1,2020-06-22,2020-06-23,半年一次,,text,
2020年山西省2020年第三批专项债券发行结果公开,2020-07-11,https://www.celma.org.cn/fxjg/47978.jhtml,fxjg,result,山西省,14,2020年山西省政府专项债券（九期）,2005377,20山西债12,其他自平衡专项债券,new_special,专项新增债券,30Y,38.83,38.83,0.0,0.0,2020年第三批,3.74,2020-05-19,2020-05-20,半年一次,,text,
2020年山西省2020年第三批专项债券发行结果公开,2020-07-11,https://www.celma.org.cn/fxjg/47978.jhtml,fxjg,result,山西省,14,2020年山西省政府专项债券（六期）,2005374,20山西债09,其他自平衡专项债券,new_special,专项新增债券,10Y,29.59,29.59,0.0,0.0,2020年第三批,2.94,2020-05-19,2020-05-20,半年一次,,text,
2020年山西省2020年第三批专项债券发行结果公开,2020-07-11,https://www.celma.org.cn/fxjg/47978.jhtml,fxjg,result,山西省,14,2020年山西省政府专项债券（八期）,2005376,20山西债11,其他自平衡专项债券,new_special,专项新增债券,20Y,44.32,44.32,0.0,0.0,2020年第三批,3.57,2020-05-19,2020-05-20,半年一次,,text,
2020年山西省2020年第三批专项债券发行结果公开,2020-07-11,https://www.celma.org.cn/fxjg/47978.jhtml,fxjg,result,山西省,14,2020年山西省政府专项债券（七期）,2005375,20山西债10,其他自平衡专项债券,new_special,专项新增债券,15Y,88.26,88.26,0.0,0.0,2020年第三批,3.44,2020-05-19,2020-05-20,半年一次,,text,
2020湖南省地方政府再融资一般债券（二期）-2020年湖南省政府一般债券（五期）发行结果,2020-07-13,https://www.celma.org.cn/fxjg/48014.jhtml,fxjg,result,湖南省,43,,,,,,,,,,,,,,,,,,unsupported_legacy_format,2020年以前的旧版发行结果公告无债券编码字段，需另行处理
2020年湖南省2020第一批新增专项债券发行结果公开,2020-07-14,https://www.celma.org.cn/fxjg/48026.jhtml,fxjg,result,湖南省,43,2020年湖南省水务建设专项债券（一期）-2020年湖南省政府专项债券（九期）,160649,20湖南09,其他自平衡专项债券,new_special,专项新增债券,10Y,6.19,6.19,0.0,0.0,2020第一批,3.36,2020-01-14,2020-01-15,半年一次,,text,
2020年湖南省2020第一批新增专项债券发行结果公开,2020-07-14,https://www.celma.org.cn/fxjg/48026.jhtml,fxjg,result,湖南省,43,2020年湖南省园区建设专项债券（二期）-2020年湖南省政府专项债券（二期）,160642,20湖南02,其他自平衡专项债券,new_special,专项新增债券,7Y,7.68,7.68,0.0,0.0,2020第一批,3.3,2020-01-14,2020-01-15,1年一次,,text,
2020年湖南省2020第一批新增专项债券发行结果公开,2020-07-14,https://www.celma.org.cn/fxjg/48026.jhtml,fxjg,result,湖南省,43,2020年湖南省园区建设专项债券（四期）-2020年湖南省政府专项债券（四期）,160644,20湖南04,其他自平衡专项债券,new_special,专项新增债券,15Y,62.55,62.55,0.0,0.0,2020第一批,3.65,2020-01-14,2020-01-15,半年一次,,text,
2020年湖南省2020第一批新增专项债券发行结果公开,2020-07-14,https://www.celma.org.cn/fxjg/48026.jhtml,fxjg,result,湖南省,43,2020年湖南省交通基础设施建设专项债券（一期）-2020年湖南省政府专项债券（六期）,160646,20湖南06,其他自平衡专项债券,new_special,专项新增债券,10Y,11.95,11.95,0.0,0.0,2020第一批,3.36,2020-01-14,2020-01-15,半年一次,,text,
2020年湖南省2020第一批新增专项债券发行结果公开,2020-07-14,https://www.celma.org.cn/fxjg/48026.jhtml,fxjg,result,湖南省,43,2020年湖南省交通基础设施建设专项债券（二期）-2020年湖南省政府专项债券（七期）,160647,20湖南07,其他自平衡专项债券,new_special,专项新增债券,15Y,28.54,28.54,0.0,0.0,2020第一批,3.65,2020-01-14,2020-01-15,半年一次,,text,
2020年湖南省2020第一批新增专项债券发行结果公开,2020-07-14,https://www.celma.org.cn/fxjg/48026.jhtml,fxjg,result,湖南省,43,2020年湖南省水务建设专项债券（三期）-2020年湖南省政府专项债券（十一期）,160651,20湖南11,其他自平衡专项债券,new_special,专项新增债券,20Y,9.28,9.28,0.0,0.0,2020第一批,3.69,2020-01-14,2020-01-15,半年一次,,text,
2020年湖南省2020第三批新增一般债券发行结果公开,2020-07-14,https://www.celma.org.cn/fxjg/48025.jhtml,fxjg,result,湖南省,43,2020年湖南省政府一般债券（三期）,2005268,20湖南债20,一般债券,new_general,一般新增债券,10Y,84.0,84.0,0.0,0.0,2020第三批,2.93,2020-03-25,2020-03-26,半年一次,,text,
2020年湖南省2020第一批新增专项债券发行结果公开,2020-07-14,https://www.celma.org.cn/fxjg/48026.jhtml,fxjg,result,湖南省,43,2020年湖南省园区建设专项债券（一期）-2020年湖南省政府专项债券（一期）,160641,20湖南01,其他自平衡专项债券,new_special,专项新增债券,5Y,35.0,35.0,0.0,0.0,2020第一批,3.14,2020-01-14,2020-01-15,1年一次,,text,
2020年湖南省2020第一批新增专项债券发行结果公开,2020-07-14,https://www.celma.org.cn/fxjg/48026.jhtml,fxjg,result,湖南省,43,2020年湖南省水务建设专项债券（二期）-2020年湖南省政府专项债券（十期）,160650,20湖南10,其他自平衡专项债券,new_special,专项新增债券,15Y,12.09,12.09,0.0,0.0,2020第一批,3.65,2020-01-14,2020-01-15,半年一次,,text,
2020年湖南省2020第一批新增专项债券发行结果公开,2020-07-14,https://www.celma.org.cn/fxjg/48026.jhtml,fxjg,result,湖南省,43,2020年湖南省园区建设专项债券（五期）-2020年湖南省政府专项债券（五期）,160645,20湖南05,其他自平衡专项债券,new_special,专项新增债券,20Y,15.57,15.57,0.0,0.0,2020第一批,3.69,2020-01-14,2020-01-15,半年一次,,text,
2020年湖南省2020第一批新增专项债券发行结果公开,2020-07-14,https://www.celma.org.cn/fxjg/48026.jhtml,fxjg,result,湖南省,43,2020年湖南省交通基础设施建设专项债券（三期）-2020年湖南省政府专项债券（八期）,160648,20湖南08,其他自平衡专项债券,new_special,专项新增债券,20Y,9.0,9.0,0.0,0.0,2020第一批,3.69,2020-01-14,2020-01-15,半年一次,,text,
2020年湖南省2020第一批新增专项债券发行结果公开,2020-07-14,https://www.celma.org.cn/fxjg/48026.jhtml,fxjg,result,湖南省,43,2020年湖南省园区建设专项债券（三期）-2020年湖南省政府专项债券（三期）,160643,20湖南03,其他自平衡专项债券,new_special,专项新增债券,10Y,38.36,38.36,0.0,0.0,2020第一批,3.36,2020-01-14,2020-01-15,半年一次,,text,
2020年湖南省2020第二批新增专项债券发行结果公开,2020-07-14,https://www.celma.org.cn/fxjg/48028.jhtml,fxjg,result,湖南省,43,2020年湖南省社会事业专项债券（二期）-2020年湖南省政府专项债券（十五期）,2005132,20湖南债17,其他自平衡专项债券,new_special,专项新增债券,10Y,8.88,8.88,0.0,0.0,2020第二批,3.13,2020-02-21,2020-02-24,半年一次,,text,
2020年湖南省2020第二批新增专项债券发行结果公开,2020-07-14,https://www.celma.org.cn/fxjg/48028.jhtml,fxjg,result,湖南省,43,2020年湖南省社会事业专项债券（一期）-2020年湖南省政府专项债券（十四期）,2005131,20湖南债16,其他自平衡专项债券,new_special,专项新增债券,7Y,3.96,3.96,0.0,0.0,2020第二批,3.08,2020-02-21,2020-02-24,1年一次,,text,
2020年湖南省2020第二批新增专项债券发行结果公开,2020-07-14,https://www.celma.org.cn/fxjg/48028.jhtml,fxjg,result,湖南省,43,2020年湖南省园区建设专项债券（六期）-2020年湖南省政府专项债券（十二期）,2005129,20湖南债14,其他自平衡专项债券,new_special,专项新增债券,15Y,55.89,55.89,0.0,0.0,2020第二批,3.43,2020-02-21,2020-02-24,半年一次,,text,
2020年湖南省2020第一批新增一般债券发行结果公开,2020-07-14,https://www.celma.org.cn/fxjg/48023.jhtml,fxjg,result,湖南省,43,2020年湖南省政府一般债券（一期）,160690,20湖南12,一般债券,new_general,一般新增债券,30Y,100.0,100.0,0.0,0.0,2020第一批,3.92,2020-01-20,2020-01-21,半年一次,,text,
